Id,Label,Domain,Phylum,Class,Order,Family,Genus,OTU.rep,Name
2671,OTU2671,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,JQ083317.1.1465,g_Vibrio
2778,OTU2778,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,AM111094.1.1500,g_Pseudoalteromonas
2732,OTU2732,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,AY162114.1.1412,g_Vibrio
2917,OTU2917,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,EU050780.1.1423,g_Pseudoalteromonas
1829,OTU1829,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,GU108551.1.1401,g_Pseudoalteromonas
2896,OTU2896,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,EF584015.1.1461,g_Pseudoalteromonas
840,OTU840,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,EU799541.1.1385,g_uncultured
2490,OTU2490,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,FJ200648.1.1503,g_Pseudoalteromonas
2988,OTU2988,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,AM990725.1.1370,g_Vibrio
2940,OTU2940,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,JN606901.1.1376,g_Vibrio
2873,OTU2873,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Olleya,JX844463.1.1384,g_Olleya
3172,OTU3172,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,HM057677.1.1487,g_Arcobacter
3103,OTU3103,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Olleya,AM180740.1.1602,g_Olleya
2248,OTU2248,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,JQ753126.1.1502,g_Oleispira
2769,OTU2769,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,GQ926871.1.1619,g_Oleispira
3641,OTU3641,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,HM057681.1.1486,g_Arcobacter
3570,OTU3570,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,,JQ678566.1.1505,f_Oceanospirillaceae
3803,OTU3803,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,HM057798.1.1502,g_Arcobacter
4014,OTU4014,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,AJ810559.1.1432,g_Arcobacter
3371,OTU3371,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,AM111033.1.1494,g_Pseudoalteromonas
1036,OTU1036,Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Synechococcus,HQ671996.1.1459,g_Synechococcus
207,OTU207,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,,,GU235821.1.1320,o_SAR11 clade
1477,OTU1477,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,FQ032819.21712.23225,g_NS4 marine group
414,OTU414,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,,,EU803075.1.1449,o_SAR11 clade
1732,OTU1732,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Defluviicoccus,HQ674248.1.1463,g_Defluviicoccus
403,OTU403,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,AF382133.1.1488,f_SAR86 clade
